2014-09-09 09:31:29,246 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:182] - Mapped "{[/account/user/update],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.jyzn.wifi.web.account.UserController.update(com.jyzn.wifi.entity.account.User,java.util.List<java.lang.String>,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2014-09-09 09:31:29,246 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:182] - Mapped "{[/account/user/delete],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.jyzn.wifi.web.account.UserController.delete(java.util.List<java.lang.String>,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2014-09-09 09:31:29,246 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:182] - Mapped "{[/account/user/read],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.jyzn.wifi.web.account.UserController.read(java.lang.String,org.springframework.ui.Model)
2014-09-09 09:31:29,246 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:182] - Mapped "{[/account/user/insert],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.jyzn.wifi.web.account.UserController.insert(com.jyzn.wifi.entity.account.User,java.util.List<java.lang.String>,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2014-09-09 09:31:29,246 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:182] - Mapped "{[/account/user/view],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.github.dactiv.orm.core.Page<com.jyzn.wifi.entity.account.User> com.jyzn.wifi.web.account.UserController.view(com.github.dactiv.orm.core.PageRequest,javax.servlet.http.HttpServletRequest)
2014-09-09 09:31:29,246 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:182] - Mapped "{[/account/user/is-username-unique],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.jyzn.wifi.web.account.UserController.isUsernameUnique(java.lang.String)
2014-09-09 09:31:29,246 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:182] - Mapped "{[/foundation/audit/operating-record/read],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.jyzn.wifi.web.foundation.audit.OperatingRecordController.read(org.springframework.ui.Model,java.lang.String)
2014-09-09 09:31:29,246 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:182] - Mapped "{[/foundation/audit/operating-record/view],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.github.dactiv.orm.core.Page<com.jyzn.wifi.entity.foundation.audit.OperatingRecord> com.jyzn.wifi.web.foundation.audit.OperatingRecordController.view(com.github.dactiv.orm.core.PageRequest,javax.servlet.http.HttpServletRequest)
2014-09-09 09:31:29,246 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:182] - Mapped "{[/foundation/audit/operating-record/send-error],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.jyzn.wifi.web.foundation.audit.OperatingRecordController.sendError(java.lang.String)
2014-09-09 09:31:29,246 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:182] - Mapped "{[/foundation/variable/data-dictionary/delete],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.jyzn.wifi.web.foundation.variable.DataDictionaryController.delete(java.util.List<java.lang.String>,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2014-09-09 09:31:29,246 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:182] - Mapped "{[/foundation/variable/data-dictionary/read],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.jyzn.wifi.entity.foundation.variable.DataDictionary com.jyzn.wifi.web.foundation.variable.DataDictionaryController.read(java.lang.String,org.springframework.ui.Model)
2014-09-09 09:31:29,246 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:182] - Mapped "{[/foundation/variable/data-dictionary/save],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.jyzn.wifi.web.foundation.variable.DataDictionaryController.save(com.jyzn.wifi.entity.foundation.variable.DataDictionary,java.lang.String,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2014-09-09 09:31:29,246 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:182] - Mapped "{[/foundation/variable/data-dictionary/view],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.github.dactiv.orm.core.Page<com.jyzn.wifi.entity.foundation.variable.DataDictionary> com.jyzn.wifi.web.foundation.variable.DataDictionaryController.view(com.github.dactiv.orm.core.PageRequest,javax.servlet.http.HttpServletRequest)
2014-09-09 09:31:29,256 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:182] - Mapped "{[/foundation/variable/dictionary-category/delete],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.jyzn.wifi.web.foundation.variable.DictionaryCategoryController.delete(java.util.List<java.lang.String>,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2014-09-09 09:31:29,256 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:182] - Mapped "{[/foundation/variable/dictionary-category/read],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void com.jyzn.wifi.web.foundation.variable.DictionaryCategoryController.read(java.lang.String,org.springframework.ui.Model)
2014-09-09 09:31:29,256 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:182] - Mapped "{[/foundation/variable/dictionary-category/save],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.jyzn.wifi.web.foundation.variable.DictionaryCategoryController.save(com.jyzn.wifi.entity.foundation.variable.DictionaryCategory,java.lang.String,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2014-09-09 09:31:29,256 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:182] - Mapped "{[/foundation/variable/dictionary-category/view],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.List<com.jyzn.wifi.entity.foundation.variable.DictionaryCategory> com.jyzn.wifi.web.foundation.variable.DictionaryCategoryController.view()
2014-09-09 09:31:29,256 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:182] - Mapped "{[/allUser],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.List<com.jyzn.wifi.entity.shop.WifiUser> com.jyzn.wifi.web.shop.AdminController.allUser()
2014-09-09 09:31:29,256 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:182] - Mapped "{[/admin],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.jyzn.wifi.web.shop.AdminController.adminPage(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2014-09-09 09:31:29,256 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:182] - Mapped "{[/validateLogDate],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.List<com.jyzn.wifi.entity.shop.ValidateLog> com.jyzn.wifi.web.shop.AdminController.getLogByDate(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2014-09-09 09:31:29,256 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:182] - Mapped "{[/countLog],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.List<com.jyzn.wifi.entity.shop.ValidateLog> com.jyzn.wifi.web.shop.AdminController.getCountLog(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2014-09-09 09:31:29,256 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:182] - Mapped "{[/index],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.jyzn.wifi.web.SystemCommonController.index()
